Product_id;Name;is_person_transport_title;is_junior;is_senior
 id-prod-15-60156; Complemento de Percurso FT LIS-PEN;True;False;False
 id-prod-15-60176; Complemento de Percurso FT LIS-COI;True;False;False
 id-prod-15-60192; Complemento de Percurso FT FOG-LIS;True;False;False
 id-prod-15-60204; Complemento de Percurso FT FRA-LIS;True;False;False
 id-prod-15-60208; Complemento de Percurso FT COR-PRG;True;False;False
 id-prod-15-60212; Complemento de Percurso FT COR-LIS;True;False;False
 id-prod-15-60216; Complemento de Percurso FT PRG-LIS;True;False;False
 id-prod-15-49169; Bilhete Grupo FT PAL-SET;True;False;False
 id-prod-15-49170; Bilhete Grupo FT PAL-SET / CRIANÇA;True;True;False
 id-prod-15-49171; Bilhete Grupo FT PAL-SET / 3ªIDADE;True;False;True
 id-prod-15-49172; Bilhete Grupo FT PAL-SET / REF.PENS;True;False;True
 id-prod-15-49173; Bilhete Grupo FT VAL-SET;True;False;False
 id-prod-15-49174; Bilhete Grupo FT VAL-SET / CRIANÇA;True;True;False
 id-prod-15-49175; Bilhete Grupo FT VAL-SET / 3ªIDADE;True;False;True
 id-prod-15-49176; Bilhete Grupo FT VAL-SET / REF.PENS;True;False;True
 id-prod-15-49177; Bilhete Grupo FT PNV-SET;True;False;False
 id-prod-15-49178; Bilhete Grupo FT PNV-SET / CRIANÇA;True;True;False
 id-prod-15-49179; Bilhete Grupo FT PNV-SET / 3ªIDADE;True;False;True
 id-prod-15-49180; Bilhete Grupo FT PNV-SET / REF.PENS;True;False;True
 id-prod-15-49181; Bilhete Grupo FT PEN-SET;True;False;False
 id-prod-15-49182; Bilhete Grupo FT PEN-SET / CRIANÇA;True;True;False
 id-prod-15-49183; Bilhete Grupo FT PEN-SET / 3ªIDADE;True;False;True
 id-prod-15-49184; Bilhete Grupo FT PEN-SET / REF.PENS;True;False;True
 id-prod-15-49185; Bilhete Grupo FT COI-SET;True;False;False
 id-prod-15-49186; Bilhete Grupo FT COI-SET / CRIANÇA;True;True;False
 id-prod-15-49187; Bilhete Grupo FT COI-SET / 3ªIDADE;True;False;True
 id-prod-15-49188; Bilhete Grupo FT COI-SET / REF.PENS;True;False;True
 id-prod-15-49189; Bilhete Grupo FT FOG-SET;True;False;False
 id-prod-15-49190; Bilhete Grupo FT FOG-SET / CRIANÇA;True;True;False
 id-prod-15-49191; Bilhete Grupo FT FOG-SET / 3ªIDADE;True;False;True
 id-prod-15-49192; Bilhete Grupo FT FOG-SET / REF.PENS;True;False;True
 id-prod-15-49193; Bilhete Grupo FT FRA-SET;True;False;False
 id-prod-15-49194; Bilhete Grupo FT FRA-SET / CRIANÇA;True;True;False
 id-prod-15-49195; Bilhete Grupo FT FRA-SET / 3ªIDADE;True;False;True
 id-prod-15-49196; Bilhete Grupo FT FRA-SET / REF.PENS;True;False;True
 id-prod-15-49197; Bilhete Grupo FT COR-SET;True;False;False
 id-prod-15-49198; Bilhete Grupo FT COR-SET / CRIANÇA;True;True;False
 id-prod-15-49199; Bilhete Grupo FT COR-SET / 3ªIDADE;True;False;True
 id-prod-15-49200; Bilhete Grupo FT COR-SET / REF.PENS;True;False;True
 id-prod-15-49201; Bilhete Grupo FT PRG-SET;True;False;False
 id-prod-15-49202; Bilhete Grupo FT PRG-SET / CRIANÇA;True;True;False
 id-prod-15-49203; Bilhete Grupo FT PRG-SET / 3ªIDADE;True;False;True
 id-prod-15-49204; Bilhete Grupo FT PRG-SET / REF.PENS;True;False;True
 id-prod-15-49205; Bilhete Grupo FT LIS-SET;True;False;False
 id-prod-15-49206; Bilhete Grupo FT LIS-SET / CRIANÇA;True;True;False
 id-prod-15-49207; Bilhete Grupo FT LIS-SET / 3ªIDADE;True;False;True
 id-prod-15-49208; Bilhete Grupo FT LIS-SET / REF.PENS;True;False;True
 id-prod-15-49209; Bilhete Grupo FT VAL-PAL;True;False;False
 id-prod-15-49210; Bilhete Grupo FT VAL-PAL / CRIANÇA;True;True;False
 id-prod-15-49211; Bilhete Grupo FT VAL-PAL / 3ªIDADE;True;False;True
 id-prod-15-49212; Bilhete Grupo FT VAL-PAL / REF.PENS;True;False;True
 id-prod-15-49213; Bilhete Grupo FT PNV-PAL;True;False;False
 id-prod-15-49214; Bilhete Grupo FT PNV-PAL / CRIANÇA;True;True;False
 id-prod-15-49215; Bilhete Grupo FT PNV-PAL / 3ªIDADE;True;False;True
 id-prod-15-49216; Bilhete Grupo FT PNV-PAL / REF.PENS;True;False;True
 id-prod-15-49217; Bilhete Grupo FT PEN-PAL;True;False;False
 id-prod-15-49218; Bilhete Grupo FT PEN-PAL / CRIANÇA;True;True;False
 id-prod-15-49219; Bilhete Grupo FT PEN-PAL / 3ªIDADE;True;False;True
 id-prod-15-49220; Bilhete Grupo FT PEN-PAL / REF.PENS;True;False;True
 id-prod-15-49221; Bilhete Grupo FT COI-PAL;True;False;False
 id-prod-15-49222; Bilhete Grupo FT COI-PAL / CRIANÇA;True;True;False
 id-prod-15-49223; Bilhete Grupo FT COI-PAL / 3ªIDADE;True;False;True
 id-prod-15-49224; Bilhete Grupo FT COI-PAL / REF.PENS;True;False;True
 id-prod-15-49225; Bilhete Grupo FT FOG-PAL;True;False;False
 id-prod-15-49226; Bilhete Grupo FT FOG-PAL / CRIANÇA;True;True;False
 id-prod-15-49227; Bilhete Grupo FT FOG-PAL / 3ªIDADE;True;False;True
 id-prod-15-49228; Bilhete Grupo FT FOG-PAL / REF.PENS;True;False;True
 id-prod-15-49229; Bilhete Grupo FT FRA-PAL;True;False;False
 id-prod-15-49230; Bilhete Grupo FT FRA-PAL / CRIANÇA;True;True;False
 id-prod-15-49231; Bilhete Grupo FT FRA-PAL / 3ªIDADE;True;False;True
 id-prod-15-49232; Bilhete Grupo FT FRA-PAL / REF.PENS;True;False;True
 id-prod-15-49233; Bilhete Grupo FT COR-PAL;True;False;False
 id-prod-15-49234; Bilhete Grupo FT COR-PAL / CRIANÇA;True;True;False
 id-prod-15-49235; Bilhete Grupo FT COR-PAL / 3ªIDADE;True;False;True
 id-prod-15-49236; Bilhete Grupo FT COR-PAL / REF.PENS;True;False;True
 id-prod-15-49237; Bilhete Grupo FT PRG-PAL;True;False;False
 id-prod-15-49238; Bilhete Grupo FT PRG-PAL / CRIANÇA;True;True;False
 id-prod-15-49239; Bilhete Grupo FT PRG-PAL / 3ªIDADE;True;False;True
 id-prod-15-49240; Bilhete Grupo FT PRG-PAL / REF.PENS;True;False;True
 id-prod-15-49241; Bilhete Grupo FT LIS-PAL;True;False;False
 id-prod-15-49242; Bilhete Grupo FT LIS-PAL / CRIANÇA;True;True;False
 id-prod-15-49243; Bilhete Grupo FT LIS-PAL / 3ªIDADE;True;False;True
 id-prod-15-49244; Bilhete Grupo FT LIS-PAL / REF.PENS;True;False;True
 id-prod-15-49245; Bilhete Grupo FT PNV-VAL;True;False;False
 id-prod-15-49246; Bilhete Grupo FT PNV-VAL / CRIANÇA;True;True;False
 id-prod-15-49247; Bilhete Grupo FT PNV-VAL / 3ªIDADE;True;False;True
 id-prod-15-49248; Bilhete Grupo FT PNV-VAL / REF.PENS;True;False;True
 id-prod-15-49249; Bilhete Grupo FT PEN-VAL;True;False;False
 id-prod-15-49250; Bilhete Grupo FT PEN-VAL / CRIANÇA;True;True;False
 id-prod-15-49251; Bilhete Grupo FT PEN-VAL / 3ªIDADE;True;False;True
 id-prod-15-49252; Bilhete Grupo FT PEN-VAL / REF.PENS;True;False;True
 id-prod-15-49253; Bilhete Grupo FT COI-VAL;True;False;False
 id-prod-15-49254; Bilhete Grupo FT COI-VAL / CRIANÇA;True;True;False
 id-prod-15-49255; Bilhete Grupo FT COI-VAL / 3ªIDADE;True;False;True
 id-prod-15-49256; Bilhete Grupo FT COI-VAL / REF.PENS;True;False;True
 id-prod-15-49257; Bilhete Grupo FT FOG-VAL;True;False;False
 id-prod-15-49258; Bilhete Grupo FT FOG-VAL / CRIANÇA;True;True;False
 id-prod-15-49259; Bilhete Grupo FT FOG-VAL / 3ªIDADE;True;False;True
 id-prod-15-49260; Bilhete Grupo FT FOG-VAL / REF.PENS;True;False;True
 id-prod-15-49261; Bilhete Grupo FT FRA-VAL;True;False;False
 id-prod-15-49262; Bilhete Grupo FT FRA-VAL / CRIANÇA;True;True;False
 id-prod-15-49263; Bilhete Grupo FT FRA-VAL / 3ªIDADE;True;False;True
 id-prod-15-49264; Bilhete Grupo FT FRA-VAL / REF.PENS;True;False;True
 id-prod-15-49265; Bilhete Grupo FT COR-VAL;True;False;False
 id-prod-15-49266; Bilhete Grupo FT COR-VAL / CRIANÇA;True;True;False
 id-prod-15-49267; Bilhete Grupo FT COR-VAL / 3ªIDADE;True;False;True
 id-prod-15-49268; Bilhete Grupo FT COR-VAL / REF.PENS;True;False;True
 id-prod-15-49269; Bilhete Grupo FT PRG-VAL;True;False;False
 id-prod-15-49270; Bilhete Grupo FT PRG-VAL / CRIANÇA;True;True;False
 id-prod-15-49271; Bilhete Grupo FT PRG-VAL / 3ªIDADE;True;False;True
 id-prod-15-49272; Bilhete Grupo FT PRG-VAL / REF.PENS;True;False;True
 id-prod-15-49273; Bilhete Grupo FT LIS-VAL;True;False;False
 id-prod-15-49274; Bilhete Grupo FT LIS-VAL / CRIANÇA;True;True;False
 id-prod-15-49275; Bilhete Grupo FT LIS-VAL / 3ªIDADE;True;False;True
 id-prod-15-49276; Bilhete Grupo FT LIS-VAL / REF.PENS;True;False;True
 id-prod-15-49277; Bilhete Grupo FT PEN-PNV;True;False;False
 id-prod-15-49278; Bilhete Grupo FT PEN-PNV / CRIANÇA;True;True;False
 id-prod-15-49279; Bilhete Grupo FT PEN-PNV / 3ªIDADE;True;False;True
 id-prod-15-49280; Bilhete Grupo FT PEN-PNV / REF.PENS;True;False;True
 id-prod-15-49281; Bilhete Grupo FT COI-PNV;True;False;False
 id-prod-15-49282; Bilhete Grupo FT COI-PNV / CRIANÇA;True;True;False
 id-prod-15-49283; Bilhete Grupo FT COI-PNV / 3ªIDADE;True;False;True
 id-prod-15-49284; Bilhete Grupo FT COI-PNV / REF.PENS;True;False;True
 id-prod-15-49285; Bilhete Grupo FT FOG-PNV;True;False;False
 id-prod-15-49286; Bilhete Grupo FT FOG-PNV / CRIANÇA;True;True;False
 id-prod-15-49287; Bilhete Grupo FT FOG-PNV / 3ªIDADE;True;False;True
 id-prod-15-49288; Bilhete Grupo FT FOG-PNV / REF.PENS;True;False;True
 id-prod-15-49289; Bilhete Grupo FT FRA-PNV;True;False;False
 id-prod-15-49290; Bilhete Grupo FT FRA-PNV / CRIANÇA;True;True;False
 id-prod-15-49291; Bilhete Grupo FT FRA-PNV / 3ªIDADE;True;False;True
 id-prod-15-49292; Bilhete Grupo FT FRA-PNV / REF.PENS;True;False;True
 id-prod-15-49293; Bilhete Grupo FT COR-PNV;True;False;False
 id-prod-15-49294; Bilhete Grupo FT COR-PNV / CRIANÇA;True;True;False
 id-prod-15-49295; Bilhete Grupo FT COR-PNV / 3ªIDADE;True;False;True
 id-prod-15-49296; Bilhete Grupo FT COR-PNV / REF.PENS;True;False;True
 id-prod-15-49297; Bilhete Grupo FT PRG-PNV;True;False;False
 id-prod-15-49298; Bilhete Grupo FT PRG-PNV / CRIANÇA;True;True;False
 id-prod-15-49299; Bilhete Grupo FT PRG-PNV / 3ªIDADE;True;False;True
 id-prod-15-49300; Bilhete Grupo FT PRG-PNV / REF.PENS;True;False;True
 id-prod-15-49301; Bilhete Grupo FT LIS-PNV;True;False;False
 id-prod-15-49302; Bilhete Grupo FT LIS-PNV / CRIANÇA;True;True;False
 id-prod-15-49303; Bilhete Grupo FT LIS-PNV / 3ªIDADE;True;False;True
 id-prod-15-49304; Bilhete Grupo FT LIS-PNV / REF.PENS;True;False;True
 id-prod-15-49305; Bilhete Grupo FT COI-PEN;True;False;False
 id-prod-15-49306; Bilhete Grupo FT COI-PEN / CRIANÇA;True;True;False
 id-prod-15-49307; Bilhete Grupo FT COI-PEN / 3ªIDADE;True;False;True
 id-prod-15-49308; Bilhete Grupo FT COI-PEN / REF.PENS;True;False;True
 id-prod-15-49309; Bilhete Grupo FT FOG-PEN;True;False;False
 id-prod-15-49310; Bilhete Grupo FT FOG-PEN / CRIANÇA;True;True;False
 id-prod-15-49311; Bilhete Grupo FT FOG-PEN / 3ªIDADE;True;False;True
 id-prod-15-49312; Bilhete Grupo FT FOG-PEN / REF.PENS;True;False;True
 id-prod-15-49313; Bilhete Grupo FT FRA-PEN;True;False;False
 id-prod-15-49314; Bilhete Grupo FT FRA-PEN / CRIANÇA;True;True;False
 id-prod-15-49315; Bilhete Grupo FT FRA-PEN / 3ªIDADE;True;False;True
 id-prod-15-49316; Bilhete Grupo FT FRA-PEN / REF.PENS;True;False;True
 id-prod-15-49317; Bilhete Grupo FT COR-PEN;True;False;False
 id-prod-15-49318; Bilhete Grupo FT COR-PEN / CRIANÇA;True;True;False
 id-prod-15-49319; Bilhete Grupo FT COR-PEN / 3ªIDADE;True;False;True
 id-prod-15-49320; Bilhete Grupo FT COR-PEN / REF.PENS;True;False;True
 id-prod-15-49321; Bilhete Grupo FT PRG-PEN;True;False;False
 id-prod-15-49322; Bilhete Grupo FT PRG-PEN / CRIANÇA;True;True;False
 id-prod-15-49323; Bilhete Grupo FT PRG-PEN / 3ªIDADE;True;False;True
 id-prod-15-49324; Bilhete Grupo FT PRG-PEN / REF.PENS;True;False;True
 id-prod-15-49325; Bilhete Grupo FT LIS-PEN;True;False;False
 id-prod-15-49326; Bilhete Grupo FT LIS-PEN / CRIANÇA;True;True;False
 id-prod-15-49327; Bilhete Grupo FT LIS-PEN / 3ªIDADE;True;False;True
 id-prod-15-49328; Bilhete Grupo FT LIS-PEN / REF.PENS;True;False;True
 id-prod-15-49329; Bilhete Grupo FT FOG-COI;True;False;False
 id-prod-15-49330; Bilhete Grupo FT FOG-COI / CRIANÇA;True;True;False
 id-prod-15-49331; Bilhete Grupo FT FOG-COI / 3ªIDADE;True;False;True
 id-prod-15-49332; Bilhete Grupo FT FOG-COI / REF.PENS;True;False;True
 id-prod-15-49333; Bilhete Grupo FT FRA-COI;True;False;False
 id-prod-15-49334; Bilhete Grupo FT FRA-COI / CRIANÇA;True;True;False
 id-prod-15-49335; Bilhete Grupo FT FRA-COI / 3ªIDADE;True;False;True
 id-prod-15-49336; Bilhete Grupo FT FRA-COI / REF.PENS;True;False;True
 id-prod-15-49337; Bilhete Grupo FT COR-COI;True;False;False
 id-prod-15-49338; Bilhete Grupo FT COR-COI / CRIANÇA;True;True;False
 id-prod-15-49339; Bilhete Grupo FT COR-COI / 3ªIDADE;True;False;True
 id-prod-15-49340; Bilhete Grupo FT COR-COI / REF.PENS;True;False;True
 id-prod-15-49341; Bilhete Grupo FT PRG-COI;True;False;False
 id-prod-15-49342; Bilhete Grupo FT PRG-COI / CRIANÇA;True;True;False
 id-prod-15-49343; Bilhete Grupo FT PRG-COI / 3ªIDADE;True;False;True
 id-prod-15-49344; Bilhete Grupo FT PRG-COI / REF.PENS;True;False;True
 id-prod-15-49345; Bilhete Grupo FT LIS-COI;True;False;False
 id-prod-15-49346; Bilhete Grupo FT LIS-COI / CRIANÇA;True;True;False
 id-prod-15-49347; Bilhete Grupo FT LIS-COI / 3ªIDADE;True;False;True
 id-prod-15-49348; Bilhete Grupo FT LIS-COI / REF.PENS;True;False;True
 id-prod-15-49349; Bilhete Grupo FT FOG-FRA;True;False;False
 id-prod-15-49350; Bilhete Grupo FT FOG-FRA / CRIANÇA;True;True;False
 id-prod-15-49351; Bilhete Grupo FT FOG-FRA / 3ªIDADE;True;False;True
 id-prod-15-49352; Bilhete Grupo FT FOG-FRA / REF.PENS;True;False;True
 id-prod-15-49353; Bilhete Grupo FT FOG-COR;True;False;False
 id-prod-15-49354; Bilhete Grupo FT FOG-COR / CRIANÇA;True;True;False
 id-prod-15-49355; Bilhete Grupo FT FOG-COR / 3ªIDADE;True;False;True
 id-prod-15-49356; Bilhete Grupo FT FOG-COR / REF.PENS;True;False;True
 id-prod-15-49357; Bilhete Grupo FT FOG-PRG;True;False;False
 id-prod-15-49358; Bilhete Grupo FT FOG-PRG / CRIANÇA;True;True;False
 id-prod-15-49359; Bilhete Grupo FT FOG-PRG / 3ªIDADE;True;False;True
 id-prod-15-49360; Bilhete Grupo FT FOG-PRG / REF.PENS;True;False;True
 id-prod-15-49361; Bilhete Grupo FT FOG-LIS;True;False;False
 id-prod-15-49362; Bilhete Grupo FT FOG-LIS / CRIANÇA;True;True;False
 id-prod-15-49363; Bilhete Grupo FT FOG-LIS / 3ªIDADE;True;False;True
 id-prod-15-49364; Bilhete Grupo FT FOG-LIS / REF.PENS;True;False;True
 id-prod-15-49365; Bilhete Grupo FT FRA-COR;True;False;False
 id-prod-15-49366; Bilhete Grupo FT FRA-COR / CRIANÇA;True;True;False
 id-prod-15-49367; Bilhete Grupo FT FRA-COR / 3ªIDADE;True;False;True
 id-prod-15-49368; Bilhete Grupo FT FRA-COR / REF.PENS;True;False;True
 id-prod-15-49369; Bilhete Grupo FT FRA-PRG;True;False;False
 id-prod-15-49370; Bilhete Grupo FT FRA-PRG / CRIANÇA;True;True;False
 id-prod-15-49371; Bilhete Grupo FT FRA-PRG / 3ªIDADE;True;False;True
 id-prod-15-49372; Bilhete Grupo FT FRA-PRG / REF.PENS;True;False;True
 id-prod-15-49373; Bilhete Grupo FT FRA-LIS;True;False;False
 id-prod-15-49374; Bilhete Grupo FT FRA-LIS / CRIANÇA;True;True;False
 id-prod-15-49375; Bilhete Grupo FT FRA-LIS / 3ªIDADE;True;False;True
 id-prod-15-49376; Bilhete Grupo FT FRA-LIS / REF.PENS;True;False;True
 id-prod-15-49377; Bilhete Grupo FT COR-PRG;True;False;False
 id-prod-15-49378; Bilhete Grupo FT COR-PRG / CRIANÇA;True;True;False
 id-prod-15-49379; Bilhete Grupo FT COR-PRG / 3ªIDADE;True;False;True
 id-prod-15-49380; Bilhete Grupo FT COR-PRG / REF.PENS;True;False;True
 id-prod-15-49381; Bilhete Grupo FT COR-LIS;True;False;False
 id-prod-15-49382; Bilhete Grupo FT COR-LIS / CRIANÇA;True;True;False
 id-prod-15-49383; Bilhete Grupo FT COR-LIS / 3ªIDADE;True;False;True
 id-prod-15-49384; Bilhete Grupo FT COR-LIS / REF.PENS;True;False;True
 id-prod-15-49385; Bilhete Grupo FT PRG-LIS;True;False;False
 id-prod-15-49386; Bilhete Grupo FT PRG-LIS / CRIANÇA;True;True;False
 id-prod-15-49387; Bilhete Grupo FT PRG-LIS / 3ªIDADE;True;False;True
 id-prod-15-49388; Bilhete Grupo FT PRG-LIS / REF.PENS;True;False;True
 id-prod-15-49389; Bilhete Grupo FT CAE-LIS;True;False;False
 id-prod-15-49390; Bilhete Grupo FT CAE-LIS / CRIANÇA;True;True;False
 id-prod-15-49391; Bilhete Grupo FT CAE-LIS / 3ªIDADE;True;False;True
 id-prod-15-49392; Bilhete Grupo FT CAE-LIS / REF.PENS;True;False;True
 id-prod-rotativo-pe-1dia; Rotativo - PE - 1º Dia;True;False;False
 id-prod-rotativo-pe-rest-dias; Rotativo - PE - Restantes Dias;True;False;False
 id-prod-rotativo-pe-1dia-df; Rotativo - PE - 1º Dia Desconto FT;True;False;False
 id-prod-rotativo-pe-rest-dias-df; Rotativo - PE - Rest dias Desconto FT - Diario;True;False;False
 id-prod-rotativo-pe-1dia-dcp; Rotativo - PE - 1º Dia Desconto CP;True;False;False
 id-prod-rotativo-pe-rest-dias-dcp; Rotativo - PE - Rest dias Desconto CP - Diario;True;False;False
 id-prod-rotativo-as-1dia; Rotativo - AS - 1º Dia;True;False;False
 id-prod-rotativo-as-rest-dias; Rotativo - AS - Rest Dias - Diario;True;False;False
 id-prod-rotativo-as-1dia-df; Rotativo - AS - 1º Dia Desconto Fertagus;True;False;False
 id-prod-rotativo-as-rest-dias-df; Rotativo - AS - Rest dias Desconto FT - Diario;True;False;False
 id-prod-rotativo-as-1dia-dcp; Rotativo - AS - 1º Dia Desconto CP;True;False;False
 id-prod-rotativo-as-rest-dias-dcp; Rotativo - AS - Rest dias Desconto CP - Diario;True;False;False
 id-prod-ft-livre-transito-sft; Livre Trânsito SFT;True;False;False
 id-prod-ft-livre-transito-trab; Livre Trânsito Trabalhador FT;True;False;False
 id-prod-ft-livre-transito; Livre Trânsito FT;True;False;False
 id-prod-ft-livre-transito-parque; Livre Trânsito FT Parque;True;False;False
 id-prod-passe-tcb-30-dias; Passe TCB 30 dias;True;False;False
 id-prod-passe-tcb-30-dias-3a-idade; Passe TCB 30 dias 3ª idade;True;False;True
 id-prod-tcb-bilhete-simples; TCB Bilhete Pré Comprado Simples;True;False;False
 id-prod-tcb-bilhete-1dia; TCB Bilhete Pré Comprado 1 Dia;True;False;False
 id-prod-tcb-bilhete-fds; TCB Bilhete Pré Comprado Fim-de-semana;True;False;False
 id-prod-tcb-acesso-livre; TCB Acesso Livre;True;False;False
 id-prod-req-lisboa-viva; Requisição LisboaViva;True;False;False
 id-prod-req-lisboa-viva-urgente; Requisição LisboaViva Urgente;True;False;False
 id-prod-renov-perfil; Renovação de Perfil;True;False;False
 id-prod-leitor-portal-viva; Renovação de Perfil;True;False;False
 id-prod-tarif-bordo; Tarifa de Bordo;True;False;False
 id-prod-tarif-bordo-50; Tarifa de Bordo 50 Bilhetes;True;False;False
 id-prod-praia-fonte-telha-adulto; Praia da Fonte da Telha Adulto;True;False;False
 id-prod-praia-fonte-telha-crianca; Praia da Fonte da Telha Criança;True;True;False
 id-prod-praia-comporta-adulto; Praia da Comporta Adulto;True;False;False
 id-prod-praia-comporta-crianca; Praia da Comporta Criança;True;True;False
 id-prod-sct-train-bus; Cascais/Sintra Train & Bus;True;False;False
