operator_id,date,line_id,stop_id,validations
42,2023-12-31,2317,180486,8
42,2023-12-31,2317,180487,7
42,2023-12-31,2317,180488,11
42,2023-12-31,2317,180489,25
42,2023-12-31,2317,180490,21
42,2023-12-31,2317,180491,2
42,2023-12-31,2317,180492,4
42,2023-12-31,2317,180497,6
42,2023-12-31,2317,180498,5
42,2023-12-31,2317,180499,33
42,2023-12-31,2317,180500,4
42,2023-12-31,2317,180501,51
42,2023-12-31,2317,180502,11
42,2023-12-31,2317,180504,210
42,2023-12-31,2317,180506,5
42,2023-12-31,2317,180508,10
42,2023-12-31,2317,180509,2
42,2023-12-31,2317,180517,38
42,2023-12-31,2317,180519,26
42,2023-12-31,2317,180522,39
42,2023-12-31,2317,180523,21
42,2023-12-31,2317,180525,2
42,2023-12-31,2317,180527,2
42,2023-12-31,2328,180055,25
42,2023-12-31,2328,180061,26
42,2023-12-31,2328,180062,5
42,2023-12-31,2328,180063,5
42,2023-12-31,2328,180065,1
42,2023-12-31,2328,180067,5
42,2023-12-31,2328,180068,27
42,2023-12-31,2328,180070,5
42,2023-12-31,2328,180071,1
42,2023-12-31,2328,180073,2
42,2023-12-31,2328,180075,25
42,2023-12-31,2328,180079,48
42,2023-12-31,2328,180081,18
42,2023-12-31,2328,180083,2
42,2023-12-31,2328,180087,1
42,2023-12-31,2328,180093,5
42,2023-12-31,2328,180095,2
42,2023-12-31,2328,180097,2
42,2023-12-31,2328,180099,6
42,2023-12-31,2328,180359,5
42,2023-12-31,2328,180499,21
42,2023-12-31,2328,180500,7
42,2023-12-31,2328,180531,5
42,2023-12-31,2328,180533,14
42,2023-12-31,2328,180534,8
42,2023-12-31,2328,180535,2
42,2023-12-31,2328,180536,1
42,2023-12-31,2328,180541,2
42,2023-12-31,2328,180543,7
42,2023-12-31,2328,180550,3
42,2023-12-31,2328,180551,5
42,2023-12-31,2328,180553,1
42,2023-12-31,2328,180555,12
42,2023-12-31,2328,180575,5
42,2023-12-31,2328,180582,5
42,2023-12-31,2328,180584,1
42,2023-12-31,2328,180585,2
42,2023-12-31,2328,180587,6
42,2023-12-31,2328,180609,15
42,2023-12-31,2328,180610,2
42,2023-12-31,2328,180615,7
42,2023-12-31,2328,180617,1
42,2023-12-31,2328,180620,7
42,2023-12-31,2328,180639,10
42,2023-12-31,2328,180642,1
42,2023-12-31,2328,180643,1
42,2023-12-31,2328,180644,2
42,2023-12-31,2328,180703,28
42,2023-12-31,2328,180707,10
42,2023-12-31,2328,180709,14
42,2023-12-31,2328,180710,34
42,2023-12-31,2328,180711,3
42,2023-12-31,2328,180715,23
42,2023-12-31,2328,180716,12
42,2023-12-31,2328,180717,7
42,2023-12-31,2328,180720,30
42,2023-12-31,2328,180721,13
42,2023-12-31,2328,180723,27
42,2023-12-31,2328,180725,44
42,2023-12-31,2328,180727,1
42,2023-12-31,2328,180730,5
42,2023-12-31,2331,180241,2
42,2023-12-31,2331,180242,1
42,2023-12-31,2331,180359,8
42,2023-12-31,2331,180755,4
42,2023-12-31,2331,180757,6
42,2023-12-31,2331,180761,1
42,2023-12-31,2331,180764,2
42,2023-12-31,2331,180765,12
42,2023-12-31,2331,180769,4
42,2023-12-31,2331,180776,3
42,2023-12-31,2331,180778,3
42,2023-12-31,2331,180780,4
42,2023-12-31,2331,180782,3
42,2023-12-31,2331,180786,1
42,2023-12-31,2331,180787,5
42,2023-12-31,2333,180293,18
42,2023-12-31,2333,180297,19
42,2023-12-31,2333,180355,3
42,2023-12-31,2333,180356,2
42,2023-12-31,2333,180765,63
42,2023-12-31,2333,180778,44
42,2023-12-31,2333,180780,19
42,2023-12-31,2333,180781,1
42,2023-12-31,2333,180782,18
42,2023-12-31,2333,180783,1
42,2023-12-31,2333,180784,25
42,2023-12-31,2333,180785,1
42,2023-12-31,2333,180786,14
42,2023-12-31,2333,180787,14
42,2023-12-31,2335,180569,1
42,2023-12-31,2335,180625,2
42,2023-12-31,2335,180635,1
42,2023-12-31,2335,180637,1
42,2023-12-31,2335,180683,1
42,2023-12-31,2335,180697,13
42,2023-12-31,2505,070350,5
42,2023-12-31,2505,071078,2
42,2023-12-31,2512,070029,5
42,2023-12-31,2512,070037,4
42,2023-12-31,2512,070247,1
42,2023-12-31,2512,070252,2
42,2023-12-31,2512,070538,6
42,2023-12-31,2512,070835,4
42,2023-12-31,2512,070840,1
42,2023-12-31,2512,070872,4
42,2023-12-31,2512,070943,4
42,2023-12-31,2512,070945,1
42,2023-12-31,2512,070949,1
42,2023-12-31,2512,071160,1
42,2023-12-31,2512,071341,21
42,2023-12-31,2512,110128,1
42,2023-12-31,2512,110218,8
42,2023-12-31,2512,110499,1
42,2023-12-31,2512,110500,1
42,2023-12-31,2512,110629,6
42,2023-12-31,2513,070035,6
42,2023-12-31,2513,070470,4
42,2023-12-31,2513,070475,1
42,2023-12-31,2513,071171,1
42,2023-12-31,2513,071172,4
42,2023-12-31,2513,071173,6
42,2023-12-31,2513,071176,2
42,2023-12-31,2513,110169,7
42,2023-12-31,2513,110172,5
42,2023-12-31,2513,110175,3
42,2023-12-31,2513,110177,1
42,2023-12-31,2513,110178,4
42,2023-12-31,2513,110179,1
42,2023-12-31,2513,110181,2
42,2023-12-31,2513,110182,2
42,2023-12-31,2513,110639,2
42,2023-12-31,2513,110640,2
42,2023-12-31,2513,110652,3
42,2023-12-31,2516,071179,8
42,2023-12-31,2516,071181,3
42,2023-12-31,2516,071183,1
42,2023-12-31,2516,110109,2
42,2023-12-31,2516,110113,1
42,2023-12-31,2516,110395,18
42,2023-12-31,2516,110445,1
42,2023-12-31,2516,110448,2
42,2023-12-31,2516,110453,1
42,2023-12-31,2516,110454,4
42,2023-12-31,2516,110455,1
42,2023-12-31,2516,110456,2
42,2023-12-31,2516,110457,1
42,2023-12-31,2516,110458,5
42,2023-12-31,2516,110461,2
42,2023-12-31,2516,110466,5
42,2023-12-31,2516,110467,1
42,2023-12-31,2516,110659,1
42,2023-12-31,2516,110660,4
42,2023-12-31,2517,070470,59
42,2023-12-31,2517,071161,9
42,2023-12-31,2517,071163,1
42,2023-12-31,2517,110313,13
42,2023-12-31,2517,110314,3
42,2023-12-31,2517,110319,10
42,2023-12-31,2517,110320,11
42,2023-12-31,2517,110321,6
42,2023-12-31,2517,110323,9
42,2023-12-31,2517,110324,3
42,2023-12-31,2517,110326,3
42,2023-12-31,2517,110359,17
42,2023-12-31,2517,110360,4
42,2023-12-31,2517,110361,3
42,2023-12-31,2517,110362,5
42,2023-12-31,2517,110363,2
42,2023-12-31,2517,110364,9
42,2023-12-31,2517,110365,1
42,2023-12-31,2517,110366,2
42,2023-12-31,2517,110368,2
42,2023-12-31,2517,110369,2
42,2023-12-31,2517,110370,1
42,2023-12-31,2517,110372,8
42,2023-12-31,2517,110374,6
42,2023-12-31,2517,110375,4
42,2023-12-31,2517,110376,12
42,2023-12-31,2517,110377,3
42,2023-12-31,2517,110378,4
42,2023-12-31,2517,110379,1
42,2023-12-31,2517,110383,19
42,2023-12-31,2517,110384,4
42,2023-12-31,2517,110385,4
42,2023-12-31,2517,110387,2
42,2023-12-31,2517,110388,1
42,2023-12-31,2517,110395,33
42,2023-12-31,2517,111025,227
42,2023-12-31,2518,070486,6
42,2023-12-31,2518,070555,17
42,2023-12-31,2518,070558,9
42,2023-12-31,2518,070567,1
42,2023-12-31,2518,071131,5
42,2023-12-31,2518,071132,21
42,2023-12-31,2518,071133,1
42,2023-12-31,2518,071134,15
42,2023-12-31,2518,071137,3
42,2023-12-31,2518,071141,2
42,2023-12-31,2518,071143,1
42,2023-12-31,2518,071190,23
42,2023-12-31,2518,110094,7
42,2023-12-31,2518,110113,22
42,2023-12-31,2518,110403,2
42,2023-12-31,2518,110553,33
42,2023-12-31,2518,110555,6
42,2023-12-31,2518,110577,4
42,2023-12-31,2518,110578,6
42,2023-12-31,2518,110579,15
42,2023-12-31,2518,110617,1
42,2023-12-31,2518,110619,35
42,2023-12-31,2518,110621,23
42,2023-12-31,2518,110622,13
42,2023-12-31,2518,110623,2
42,2023-12-31,2518,110625,9
42,2023-12-31,2518,110631,1
42,2023-12-31,2519,070032,2
42,2023-12-31,2519,070035,4
42,2023-12-31,2519,070250,3
42,2023-12-31,2519,070283,1
42,2023-12-31,2519,070373,1
42,2023-12-31,2519,070374,1
42,2023-12-31,2519,070470,7
42,2023-12-31,2519,070473,1
42,2023-12-31,2519,070476,2
42,2023-12-31,2519,070481,1
42,2023-12-31,2519,070567,1
42,2023-12-31,2519,071131,2
42,2023-12-31,2519,071141,1
42,2023-12-31,2519,110083,11
42,2023-12-31,2519,110085,2
42,2023-12-31,2519,110088,4
42,2023-12-31,2519,110093,4
42,2023-12-31,2519,110094,3
42,2023-12-31,2519,110102,5
42,2023-12-31,2519,110104,1
42,2023-12-31,2519,110134,1
42,2023-12-31,2519,110136,21
42,2023-12-31,2519,110335,4
42,2023-12-31,2519,110395,3
42,2023-12-31,2519,110409,18
42,2023-12-31,2519,110411,7
42,2023-12-31,2519,110447,2
42,2023-12-31,2519,110463,1
42,2023-12-31,2519,110464,2
42,2023-12-31,2519,110531,2
42,2023-12-31,2519,110536,1
42,2023-12-31,2519,110543,5
42,2023-12-31,2519,110669,1
42,2023-12-31,2519,111001,4
42,2023-12-31,2523,071171,28
42,2023-12-31,2523,071173,23
42,2023-12-31,2523,071177,9
42,2023-12-31,2523,110093,65
42,2023-12-31,2523,110127,5
42,2023-12-31,2523,110128,7
42,2023-12-31,2523,110183,18
42,2023-12-31,2523,110193,2
42,2023-12-31,2523,110209,4
42,2023-12-31,2523,110210,32
42,2023-12-31,2523,110211,9
42,2023-12-31,2523,110324,12
42,2023-12-31,2523,110326,6
42,2023-12-31,2523,110333,3
42,2023-12-31,2523,110334,2
42,2023-12-31,2523,110359,40
42,2023-12-31,2523,110360,3
42,2023-12-31,2523,110375,4
42,2023-12-31,2523,110376,19
42,2023-12-31,2523,110397,1
42,2023-12-31,2523,110407,22
42,2023-12-31,2523,110469,5
42,2023-12-31,2523,110470,1
42,2023-12-31,2523,110471,1
42,2023-12-31,2523,110472,1
42,2023-12-31,2523,110473,5
42,2023-12-31,2523,110476,1
42,2023-12-31,2523,110477,1
42,2023-12-31,2523,110478,18
42,2023-12-31,2523,110480,17
42,2023-12-31,2523,110483,8
42,2023-12-31,2523,110485,12
42,2023-12-31,2523,110500,7
42,2023-12-31,2523,110501,7
42,2023-12-31,2523,110503,8
42,2023-12-31,2523,110504,2
42,2023-12-31,2523,110505,1
42,2023-12-31,2523,110506,1
42,2023-12-31,2523,110639,14
42,2023-12-31,2523,110640,1
42,2023-12-31,2523,110643,4
42,2023-12-31,2523,110644,14
42,2023-12-31,2523,110652,26
42,2023-12-31,2523,111026,228
42,2023-12-31,2533,070835,1
42,2023-12-31,2533,070839,2
42,2023-12-31,2533,070841,1
42,2023-12-31,2533,070850,1
42,2023-12-31,2533,070867,1
42,2023-12-31,2533,180213,3
42,2023-12-31,2533,180469,2
42,2023-12-31,2533,180472,2
42,2023-12-31,2533,180478,1
42,2023-12-31,2533,180479,3
42,2023-12-31,2533,180481,1
42,2023-12-31,2533,180482,2
42,2023-12-31,2533,180483,2
42,2023-12-31,2533,180485,1
42,2023-12-31,2533,180486,2
42,2023-12-31,2533,180488,1
42,2023-12-31,2533,180489,2
42,2023-12-31,2533,180490,1
42,2023-12-31,2533,180508,5
42,2023-12-31,2533,180518,2
42,2023-12-31,2533,180519,1
42,2023-12-31,2533,180520,1
42,2023-12-31,2533,180522,1
42,2023-12-31,2533,180523,1
42,2023-12-31,2533,180717,1
42,2023-12-31,2533,180723,2
42,2023-12-31,2533,180725,3
42,2023-12-31,2533,180747,1
42,2023-12-31,2533,180798,1
42,2023-12-31,2533,180809,1
42,2023-12-31,2533,180833,4
42,2023-12-31,2533,182258,2
42,2023-12-31,2538,070835,66
42,2023-12-31,2538,070838,30
42,2023-12-31,2538,070839,9
42,2023-12-31,2538,070840,2
42,2023-12-31,2538,070841,2
42,2023-12-31,2538,070843,2
42,2023-12-31,2538,070846,1
42,2023-12-31,2538,070849,10
42,2023-12-31,2538,070850,18
42,2023-12-31,2538,070851,2
42,2023-12-31,2538,070919,58
42,2023-12-31,2538,070920,4
42,2023-12-31,2538,070922,39
42,2023-12-31,2538,070923,3
42,2023-12-31,2538,071195,1
42,2023-12-31,2538,180469,4
42,2023-12-31,2538,180470,1
42,2023-12-31,2538,180471,2
42,2023-12-31,2538,180472,12
42,2023-12-31,2538,180478,5
42,2023-12-31,2538,180479,16
42,2023-12-31,2538,180481,10
42,2023-12-31,2538,180482,2
42,2023-12-31,2538,180483,3
42,2023-12-31,2538,180485,14
42,2023-12-31,2538,180486,15
42,2023-12-31,2538,180488,2
42,2023-12-31,2538,180489,8
42,2023-12-31,2538,180490,13
42,2023-12-31,2538,180497,12
42,2023-12-31,2538,180498,1
42,2023-12-31,2538,180499,15
42,2023-12-31,2538,180500,2
42,2023-12-31,2538,180501,2
42,2023-12-31,2538,180503,35
42,2023-12-31,2538,180506,6
42,2023-12-31,2538,180508,17
42,2023-12-31,2538,180509,1
42,2023-12-31,2538,180516,1
42,2023-12-31,2538,180517,22
42,2023-12-31,2538,180518,7
42,2023-12-31,2538,180519,14
42,2023-12-31,2538,180520,1
42,2023-12-31,2538,180521,2
42,2023-12-31,2538,180522,18
42,2023-12-31,2538,180523,8
42,2023-12-31,2538,180527,2
42,2023-12-31,2538,180747,3
42,2023-12-31,2538,180811,1
42,2023-12-31,2538,180815,3
42,2023-12-31,2538,180816,3
42,2023-12-31,2538,180818,3
42,2023-12-31,2538,180819,5
42,2023-12-31,2538,180820,4
42,2023-12-31,2538,180828,1
42,2023-12-31,2538,180830,1
42,2023-12-31,2538,180831,9
42,2023-12-31,2538,180833,2
42,2023-12-31,2538,180859,8
42,2023-12-31,2540,070707,1
42,2023-12-31,2540,180471,2
42,2023-12-31,2540,180472,3
42,2023-12-31,2540,180478,1
42,2023-12-31,2540,180479,1
42,2023-12-31,2540,180482,4
42,2023-12-31,2540,180483,1
42,2023-12-31,2540,180489,4
42,2023-12-31,2540,180490,1
42,2023-12-31,2540,180492,1
42,2023-12-31,2540,180506,1
42,2023-12-31,2540,180508,2
42,2023-12-31,2540,180517,1
42,2023-12-31,2540,180519,1
42,2023-12-31,2540,180522,2
42,2023-12-31,2540,180523,1
42,2023-12-31,2540,180560,1
42,2023-12-31,2540,180624,1
42,2023-12-31,2540,180625,2
42,2023-12-31,2540,180644,1
42,2023-12-31,2540,180747,4
42,2023-12-31,2540,180820,2
42,2023-12-31,2605,030594,1
42,2023-12-31,2605,070035,35
42,2023-12-31,2605,070250,3
42,2023-12-31,2605,070373,13
42,2023-12-31,2605,070374,1
42,2023-12-31,2605,070470,37
42,2023-12-31,2605,070472,2
42,2023-12-31,2605,070474,2
42,2023-12-31,2605,070475,10
42,2023-12-31,2605,070476,11
42,2023-12-31,2605,070527,1
42,2023-12-31,2605,070529,3
42,2023-12-31,2605,071161,2
42,2023-12-31,2605,071171,5
42,2023-12-31,2605,071172,6
42,2023-12-31,2605,071173,5
42,2023-12-31,2605,071174,4
42,2023-12-31,2605,110003,3
42,2023-12-31,2605,110004,1
42,2023-12-31,2605,110009,2
42,2023-12-31,2605,110010,5
42,2023-12-31,2605,110022,3
42,2023-12-31,2605,110025,13
42,2023-12-31,2605,110059,4
42,2023-12-31,2605,110169,15
42,2023-12-31,2605,110172,7
42,2023-12-31,2605,110175,1
42,2023-12-31,2605,110177,6
42,2023-12-31,2605,110178,3
42,2023-12-31,2605,110179,1
42,2023-12-31,2605,110181,3
42,2023-12-31,2605,110182,29
42,2023-12-31,2605,110195,8
42,2023-12-31,2605,110197,1
42,2023-12-31,2605,110639,3
42,2023-12-31,2605,110640,3
42,2023-12-31,2605,110643,3
42,2023-12-31,2605,110644,1
42,2023-12-31,2605,110651,3
42,2023-12-31,2605,110652,7
42,2023-12-31,2605,170461,5
42,2023-12-31,2605,170462,24
42,2023-12-31,2605,170527,7
42,2023-12-31,2605,170533,2
42,2023-12-31,2605,170538,1
42,2023-12-31,2605,170539,7
42,2023-12-31,2605,170540,2
42,2023-12-31,2605,170541,2
42,2023-12-31,2605,170543,1
42,2023-12-31,2605,170545,7
42,2023-12-31,2605,170546,3
42,2023-12-31,2605,170575,6
42,2023-12-31,2605,170577,6
42,2023-12-31,2605,170583,1
42,2023-12-31,2605,170584,1
42,2023-12-31,2605,170585,1
42,2023-12-31,2605,170586,1
42,2023-12-31,2605,170590,4
42,2023-12-31,2605,170601,4
42,2023-12-31,2605,170645,2
42,2023-12-31,2605,170787,8
42,2023-12-31,2605,170788,6
42,2023-12-31,2605,171075,2
42,2023-12-31,2605,172035,1
42,2023-12-31,2605,172043,1
42,2023-12-31,2605,172155,1
42,2023-12-31,2605,172159,2
42,2023-12-31,2605,172535,36
42,2023-12-31,2605,172600,29
42,2023-12-31,2605,172606,1
42,2023-12-31,2610,030273,52
42,2023-12-31,2610,030815,71
42,2023-12-31,2610,030817,2
42,2023-12-31,2610,110083,20
42,2023-12-31,2610,110085,16
42,2023-12-31,2610,110087,3
42,2023-12-31,2610,110088,19
42,2023-12-31,2610,110093,19
42,2023-12-31,2610,110102,21
42,2023-12-31,2610,110104,10
42,2023-12-31,2610,110109,2
42,2023-12-31,2610,110133,14
42,2023-12-31,2610,110134,7
42,2023-12-31,2610,110393,96
42,2023-12-31,2610,110713,13
42,2023-12-31,2610,110715,16
42,2023-12-31,2610,110716,10
42,2023-12-31,2610,110718,1
42,2023-12-31,2610,110719,2
42,2023-12-31,2610,110720,4
42,2023-12-31,2610,110723,4
42,2023-12-31,2610,111001,18
42,2023-12-31,2610,111002,7
42,2023-12-31,2610,111003,2
42,2023-12-31,2611,030273,22
42,2023-12-31,2611,030815,6
42,2023-12-31,2611,030817,1
42,2023-12-31,2611,110146,3
42,2023-12-31,2611,110150,1
42,2023-12-31,2611,110152,1
42,2023-12-31,2611,110153,1
42,2023-12-31,2611,110209,4
42,2023-12-31,2611,110211,1
42,2023-12-31,2611,110212,3
42,2023-12-31,2611,110229,2
42,2023-12-31,2611,110440,1
42,2023-12-31,2611,110442,2
42,2023-12-31,2611,110479,11
42,2023-12-31,2611,110677,6
42,2023-12-31,2611,110679,6
42,2023-12-31,2611,110682,3
42,2023-12-31,2611,110683,5
42,2023-12-31,2611,110684,1
42,2023-12-31,2611,110685,4
42,2023-12-31,2611,110690,1
42,2023-12-31,2611,110701,3
42,2023-12-31,2611,110705,4
42,2023-12-31,2611,110707,2
42,2023-12-31,2611,110729,1
42,2023-12-31,2611,110731,1
42,2023-12-31,2611,110732,1
42,2023-12-31,2611,110733,1
42,2023-12-31,2611,110734,1
42,2023-12-31,2620,070001,4
42,2023-12-31,2620,070006,1
42,2023-12-31,2620,070011,1
42,2023-12-31,2620,070014,5
42,2023-12-31,2620,070017,1
42,2023-12-31,2620,070020,8
42,2023-12-31,2620,070022,2
42,2023-12-31,2620,070024,4
42,2023-12-31,2620,070029,2
42,2023-12-31,2620,070039,2
42,2023-12-31,2620,070250,1
42,2023-12-31,2620,172392,2
42,2023-12-31,2620,172394,2
42,2023-12-31,2620,172550,5
42,2023-12-31,2620,172612,6
42,2023-12-31,2621,070001,2
42,2023-12-31,2621,070014,4
42,2023-12-31,2621,070015,1
42,2023-12-31,2621,070019,12
42,2023-12-31,2621,072218,1
42,2023-12-31,2621,171208,6
42,2023-12-31,2621,172550,4
42,2023-12-31,2621,172612,7
42,2023-12-31,2626,080198,5
42,2023-12-31,2626,080199,2
42,2023-12-31,2626,080205,2
42,2023-12-31,2626,080207,14
42,2023-12-31,2626,080209,2
42,2023-12-31,2626,080346,2
42,2023-12-31,2626,080348,3
42,2023-12-31,2626,080448,1
42,2023-12-31,2626,080449,2
42,2023-12-31,2626,080450,2
42,2023-12-31,2626,080455,1
42,2023-12-31,2626,081057,2
42,2023-12-31,2626,081058,7
42,2023-12-31,2626,170391,31
42,2023-12-31,2626,171267,4
42,2023-12-31,2626,171268,1
42,2023-12-31,2626,171269,7
42,2023-12-31,2626,171271,7
42,2023-12-31,2626,171273,4
42,2023-12-31,2626,171278,2
42,2023-12-31,2626,171279,3
42,2023-12-31,2626,171280,2
42,2023-12-31,2626,171289,1
42,2023-12-31,2626,171295,1
42,2023-12-31,2626,171304,1
42,2023-12-31,2626,171305,3
42,2023-12-31,2626,171309,2
42,2023-12-31,2626,171314,3
42,2023-12-31,2626,171317,2
42,2023-12-31,2626,171319,1
42,2023-12-31,2626,171321,1
42,2023-12-31,2626,171963,2
42,2023-12-31,2626,172623,2
42,2023-12-31,2702,030253,163
42,2023-12-31,2702,030273,140
42,2023-12-31,2702,030711,2
42,2023-12-31,2702,030719,6
42,2023-12-31,2702,030793,6
42,2023-12-31,2702,030799,17
42,2023-12-31,2702,030800,2
42,2023-12-31,2702,030801,39
42,2023-12-31,2702,030802,18
42,2023-12-31,2702,030803,33
42,2023-12-31,2702,030811,3
42,2023-12-31,2702,030813,22
42,2023-12-31,2702,030814,9
42,2023-12-31,2702,030815,9
42,2023-12-31,2702,030817,18
42,2023-12-31,2702,060077,401
42,2023-12-31,2702,060155,181
42,2023-12-31,2702,060157,124
42,2023-12-31,2702,060159,51
42,2023-12-31,2702,060161,1
42,2023-12-31,2702,060163,3
42,2023-12-31,2702,110023,11
42,2023-12-31,2702,110024,10
42,2023-12-31,2702,110039,22
42,2023-12-31,2702,110043,6
42,2023-12-31,2702,110045,44
42,2023-12-31,2702,110047,11
42,2023-12-31,2702,110059,75
42,2023-12-31,2702,110093,91
42,2023-12-31,2702,110094,1
42,2023-12-31,2702,110113,4
42,2023-12-31,2702,110127,17
42,2023-12-31,2702,110128,21
42,2023-12-31,2702,110167,67
42,2023-12-31,2702,110172,44
42,2023-12-31,2702,110173,11
42,2023-12-31,2702,110175,26
42,2023-12-31,2702,110177,16
42,2023-12-31,2702,110178,88
42,2023-12-31,2702,110179,12
42,2023-12-31,2702,110180,13
42,2023-12-31,2702,110181,34
42,2023-12-31,2702,110182,48
42,2023-12-31,2702,110183,67
42,2023-12-31,2702,110193,20
42,2023-12-31,2702,110195,13
42,2023-12-31,2702,110197,11
42,2023-12-31,2702,110209,50
42,2023-12-31,2702,110210,49
42,2023-12-31,2702,110211,20
42,2023-12-31,2702,110212,9
42,2023-12-31,2702,110213,14
42,2023-12-31,2702,110215,55
42,2023-12-31,2702,110217,12
42,2023-12-31,2702,110218,37
42,2023-12-31,2702,110219,2
42,2023-12-31,2702,110220,4
42,2023-12-31,2702,110229,13
42,2023-12-31,2702,110231,5
42,2023-12-31,2702,110353,11
42,2023-12-31,2702,110393,221
42,2023-12-31,2702,110407,57
42,2023-12-31,2702,110515,9
42,2023-12-31,2702,110577,3
42,2023-12-31,2702,110578,26
42,2023-12-31,2702,110579,1
42,2023-12-31,2702,110591,13
42,2023-12-31,2702,110785,8
42,2023-12-31,2702,171553,22
42,2023-12-31,2702,171555,17
42,2023-12-31,2702,171557,9
42,2023-12-31,2702,171617,41
42,2023-12-31,2702,171619,29
42,2023-12-31,2702,172123,4
42,2023-12-31,2702,172125,39
42,2023-12-31,2702,172129,22
42,2023-12-31,2702,172173,67
42,2023-12-31,2702,172461,18
42,2023-12-31,2702,172467,63
42,2023-12-31,2703,060157,22
42,2023-12-31,2703,060159,73
42,2023-12-31,2703,060161,13
42,2023-12-31,2703,060173,8
42,2023-12-31,2703,060175,6
42,2023-12-31,2703,060177,2
42,2023-12-31,2703,060178,17
42,2023-12-31,2703,060179,1
42,2023-12-31,2703,060180,27
42,2023-12-31,2703,060181,10
42,2023-12-31,2703,060182,4
42,2023-12-31,2703,060183,28
42,2023-12-31,2703,060185,3
42,2023-12-31,2703,060187,4
42,2023-12-31,2703,060310,113
42,2023-12-31,2703,070635,71
42,2023-12-31,2703,070636,49
42,2023-12-31,2703,070903,29
42,2023-12-31,2703,070908,33
42,2023-12-31,2703,071297,15
42,2023-12-31,2703,071298,13
42,2023-12-31,2703,071299,4
42,2023-12-31,2703,071300,16
42,2023-12-31,2703,071301,19
42,2023-12-31,2703,071302,41
42,2023-12-31,2703,071303,18
42,2023-12-31,2703,071304,26
42,2023-12-31,2703,071305,15
42,2023-12-31,2703,071306,22
42,2023-12-31,2703,071308,78
42,2023-12-31,2703,071309,13
42,2023-12-31,2705,070109,6
42,2023-12-31,2705,070110,1
42,2023-12-31,2705,070112,4
42,2023-12-31,2705,070129,1
42,2023-12-31,2705,070517,2
42,2023-12-31,2705,071329,3
42,2023-12-31,2708,060207,240
42,2023-12-31,2708,060219,130
42,2023-12-31,2708,060221,97
42,2023-12-31,2708,070105,72
42,2023-12-31,2708,070107,3
42,2023-12-31,2708,070109,67
42,2023-12-31,2708,070110,14
42,2023-12-31,2708,070111,1
42,2023-12-31,2708,070112,23
42,2023-12-31,2708,070113,1
42,2023-12-31,2708,070114,2
42,2023-12-31,2708,070119,4
42,2023-12-31,2708,070120,1
42,2023-12-31,2708,070121,75
42,2023-12-31,2708,070129,2
42,2023-12-31,2708,070513,77
42,2023-12-31,2708,070514,69
42,2023-12-31,2708,070515,31
42,2023-12-31,2708,070517,46
42,2023-12-31,2708,070575,13
42,2023-12-31,2708,070585,16
42,2023-12-31,2708,070609,11
42,2023-12-31,2708,070611,6
42,2023-12-31,2708,070693,20
42,2023-12-31,2708,071311,108
42,2023-12-31,2708,071313,19
42,2023-12-31,2708,071315,10
42,2023-12-31,2708,071316,10
42,2023-12-31,2708,071321,2
42,2023-12-31,2708,071322,7
42,2023-12-31,2708,071323,25
42,2023-12-31,2708,071325,30
42,2023-12-31,2708,071327,47
42,2023-12-31,2708,071329,84
42,2023-12-31,2708,071332,4
42,2023-12-31,2708,071335,63
42,2023-12-31,2708,071336,4
42,2023-12-31,2708,071339,13
42,2023-12-31,2708,071343,51
42,2023-12-31,2708,071345,42
42,2023-12-31,2708,071347,10
42,2023-12-31,2710,060157,10
42,2023-12-31,2710,060159,18
42,2023-12-31,2710,060171,111
42,2023-12-31,2710,060233,5
42,2023-12-31,2710,060234,1
42,2023-12-31,2710,060235,2
42,2023-12-31,2710,060237,1
42,2023-12-31,2710,060238,1
42,2023-12-31,2710,060239,4
42,2023-12-31,2710,060243,33
42,2023-12-31,2710,070095,5
42,2023-12-31,2710,070098,8
42,2023-12-31,2710,070103,5
42,2023-12-31,2710,070104,25
42,2023-12-31,2710,070105,23
42,2023-12-31,2710,070108,1
42,2023-12-31,2710,070109,49
42,2023-12-31,2710,070110,4
42,2023-12-31,2710,070131,27
42,2023-12-31,2710,070623,35
42,2023-12-31,2710,070624,6
42,2023-12-31,2710,070625,17
42,2023-12-31,2710,070626,19
42,2023-12-31,2710,070627,7
42,2023-12-31,2710,070629,8
42,2023-12-31,2710,070643,6
42,2023-12-31,2710,070645,1
42,2023-12-31,2710,070879,3
42,2023-12-31,2710,070880,23
42,2023-12-31,2710,070881,20
42,2023-12-31,2710,070883,4
42,2023-12-31,2710,070884,6
42,2023-12-31,2710,070911,24
42,2023-12-31,2710,071357,13
42,2023-12-31,2710,071358,2
42,2023-12-31,2710,071359,13
42,2023-12-31,2710,071360,22
42,2023-12-31,2710,071377,8
42,2023-12-31,2710,071378,6
42,2023-12-31,2710,071393,9
42,2023-12-31,2710,071394,33
42,2023-12-31,2710,072419,22
42,2023-12-31,2711,060011,385
42,2023-12-31,2711,060219,53
42,2023-12-31,2711,060221,45
42,2023-12-31,2711,060231,65
42,2023-12-31,2711,060246,70
42,2023-12-31,2711,060247,12
42,2023-12-31,2711,060249,103
42,2023-12-31,2711,060251,166
42,2023-12-31,2711,060255,1
42,2023-12-31,2711,060257,2
42,2023-12-31,2711,070513,69
42,2023-12-31,2711,070514,81
42,2023-12-31,2711,070515,13
42,2023-12-31,2711,070575,4
